
# Surface 0 of 1 surfaces

# Curve title: ""./data/MGFM-LS9-underwater_explosion-MUSCL-400-400-742-prims.dat" u 1:2:7"

# Contour 0, label:  2.4e+08
-2.5875 -3.80174  2.2e+08 
-2.5625 -3.79562  2.2e+08 
-2.5375 -3.78956  2.2e+08 
-2.52787 -3.7875  2.2e+08 
-2.5125 -3.78478  2.2e+08 
-2.4875 -3.78092  2.2e+08 
-2.4625 -3.77756  2.2e+08 
-2.4375 -3.77484  2.2e+08 
-2.4125 -3.77304  2.2e+08 
-2.3875 -3.77245  2.2e+08 
-2.3625 -3.77371  2.2e+08 
-2.3375 -3.77739  2.2e+08 
-2.3125 -3.78433  2.2e+08 
-2.30485 -3.7875  2.2e+08 
-2.2875 -3.80262  2.2e+08 
-2.27903 -3.8125  2.2e+08 
-2.27083 -3.8375  2.2e+08 
-2.26997 -3.8625  2.2e+08 
-2.27416 -3.8875  2.2e+08 
-2.28067 -3.9125  2.2e+08 
-2.2875 -3.93581  2.2e+08 
-2.288 -3.9375  2.2e+08 
-2.29443 -3.9625  2.2e+08 
-2.30009 -3.9875  2.2e+08 
-2.3061 -4.0125  2.2e+08 
-2.3125 -4.03651  2.2e+08 
-2.31276 -4.0375  2.2e+08 
-2.32063 -4.0625  2.2e+08 
-2.32982 -4.0875  2.2e+08 
-2.3375 -4.1062  2.2e+08 
-2.3401 -4.1125  2.2e+08 
-2.35112 -4.1375  2.2e+08 
-2.3625 -4.1625  2.2e+08 
-2.37372 -4.1875  2.2e+08 
-2.38511 -4.2125  2.2e+08 
-2.3875 -4.21754  2.2e+08 
-2.39695 -4.2375  2.2e+08 
-2.40957 -4.2625  2.2e+08 
-2.4125 -4.268  2.2e+08 
-2.42291 -4.2875  2.2e+08 
-2.4367 -4.3125  2.2e+08 
-2.4375 -4.31391  2.2e+08 
-2.45075 -4.3375  2.2e+08 
-2.4625 -4.3578  2.2e+08 
-2.46523 -4.3625  2.2e+08 
-2.48026 -4.3875  2.2e+08 
-2.4875 -4.39908  2.2e+08 
-2.49595 -4.4125  2.2e+08 
-2.51241 -4.4375  2.2e+08 
-2.5125 -4.43763  2.2e+08 
-2.52949 -4.4625  2.2e+08 
-2.5375 -4.47381  2.2e+08 
-2.54727 -4.4875  2.2e+08 
-2.5625 -4.50813  2.2e+08 
-2.56571 -4.5125  2.2e+08 
-2.58464 -4.5375  2.2e+08 
-2.5875 -4.54122  2.2e+08 
-2.60355 -4.5625  2.2e+08 
-2.6125 -4.57414  2.2e+08 
-2.62266 -4.5875  2.2e+08 
-2.6375 -4.60667  2.2e+08 
-2.64198 -4.6125  2.2e+08 
-2.66155 -4.6375  2.2e+08 
-2.6625 -4.6387  2.2e+08 
-2.68104 -4.6625  2.2e+08 
-2.6875 -4.67073  2.2e+08 
-2.70055 -4.6875  2.2e+08 
-2.7125 -4.70267  2.2e+08 
-2.72019 -4.7125  2.2e+08 
-2.7375 -4.73424  2.2e+08 
-2.74007 -4.7375  2.2e+08 
-2.76034 -4.7625  2.2e+08 
-2.7625 -4.76508  2.2e+08 
-2.78146 -4.7875  2.2e+08 
-2.7875 -4.7944  2.2e+08 

# Contour 9, label: 
-4.39803 -4.9875  2.2e+08 
-4.4125 -4.96754  2.2e+08 
-4.4156 -4.9625  2.2e+08 
-4.4125 -4.9512  2.2e+08 
-4.40474 -4.9375  2.2e+08 
-4.3875 -4.91732  2.2e+08 
-4.38253 -4.9125  2.2e+08 
-4.3625 -4.89271  2.2e+08 
-4.35687 -4.8875  2.2e+08 
-4.3375 -4.86861  2.2e+08 
-4.33083 -4.8625  2.2e+08 
-4.3125 -4.84465  2.2e+08 
-4.3046 -4.8375  2.2e+08 
-4.2875 -4.82098  2.2e+08 
-4.27802 -4.8125  2.2e+08 
-4.2625 -4.79763  2.2e+08 
-4.25103 -4.7875  2.2e+08 
-4.2375 -4.77463  2.2e+08 
-4.2236 -4.7625  2.2e+08 
-4.2125 -4.75198  2.2e+08 
-4.19573 -4.7375  2.2e+08 
-4.1875 -4.72971  2.2e+08 
-4.16722 -4.7125  2.2e+08 
-4.1625 -4.70806  2.2e+08 
-4.13786 -4.6875  2.2e+08 
-4.1375 -4.68716  2.2e+08 
-4.1125 -4.66519  2.2e+08 
-4.10924 -4.6625  2.2e+08 
-4.0875 -4.64339  2.2e+08 
-4.08022 -4.6375  2.2e+08 
-4.0625 -4.62195  2.2e+08 
-4.05062 -4.6125  2.2e+08 
-4.0375 -4.601  2.2e+08 
-4.02006 -4.5875  2.2e+08 
-4.0125 -4.5809  2.2e+08 
-3.98847 -4.5625  2.2e+08 
